Authors,DOI,DataSourceType,FeatureName,Latitude,Longitude,FeatureType,FeatureCategory,ThawType,Imagery,ImageryDates,ImageryResolution_meters
Bowden et al. (2008),https://doi.org/10.1029/2007JG000470,Field - published,T46,68.6409,-149.7422,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,,,
Buckeridge et al. (2013),https://doi.org/10.18739/A2V97ZS2J,Field - published,NE14,68.67715,-149.6221,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,,,
Buckeridge et al. (2013),https://doi.org/10.18739/A2V97ZS2J,Field - published,Itkillik,68.67371,-149.84415,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,,,
Buckeridge et al. (2013),https://doi.org/10.18739/A2V97ZS2J,Field - published,Iminus,68.55502,-149.5761,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,,,
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.78,-162.39,Thermokarst,Thermokarst,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.8,-162.52,Thermokarst,Thermokarst,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.81,-162.47,Fire-driven thermokarst - low severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.82,-162.32,Thermokarst,Thermokarst,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.82,-162.44,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.82,-162.49,Fire-driven thermokarst - low severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.82,-162.07,Thermokarst,Thermokarst,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.83,-162.38,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.83,-162.43,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.83,-162.5,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.83,-162.58,Thermokarst,Thermokarst,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.83,-162.17,Thermokarst,Thermokarst,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.83,-162.28,Thermokarst,Thermokarst,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.84,-162.34,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.84,-162.43,Fire-driven thermokarst - low severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.84,-161.99,Thermokarst,Thermokarst,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.85,-162.21,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.85,-162.28,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.85,-162.06,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.85,-162.41,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.85,-162.34,Fire-driven thermokarst - low severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.85,-162.08,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.85,-162.03,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.85,-162.02,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.85,-161.96,Thermokarst,Thermokarst,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.86,-162.13,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.86,-162.19,Fire-driven thermokarst - low severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.86,-161.92,Thermokarst,Thermokarst,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.87,-162.01,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.87,-162.14,Fire-driven thermokarst - low severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.87,-162.07,Fire-driven thermokarst - low severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.87,-162.38,Thermokarst,Thermokarst,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.87,-162.31,Thermokarst,Thermokarst,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.88,-162.54,Thermokarst,Thermokarst,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.88,-162.15,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.88,-162.05,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.88,-162.24,Thermokarst,Thermokarst,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.89,-162.15,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.89,-162.12,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.89,-161.94,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.89,-162.04,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.89,-162.05,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.89,-162.09,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.89,-161.83,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.89,-161.84,Fire-driven thermokarst - low severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.9,-162.16,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.9,-162.07,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.9,-162,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.9,-161.84,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.9,-162.01,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.9,-162.14,Fire-driven thermokarst - low severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.9,-161.82,Fire-driven thermokarst - low severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.91,-161.97,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.91,-162.04,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.91,-161.83,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.91,-161.95,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.91,-161.92,Fire-driven thermokarst - low severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.92,-162.19,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.92,-162.16,Fire-driven thermokarst - low severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.92,-162.15,Fire-driven thermokarst - low severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.92,-161.87,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.92,-161.83,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.92,-161.95,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.92,-161.93,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.92,-161.92,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.93,-162.01,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.93,-161.95,Fire-driven thermokarst - low severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.94,-162.01,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.94,-162.03,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.94,-162.02,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,67.95,-162.04,Thermokarst,Thermokarst,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,68.02,-158.84,Thermokarst,Thermokarst,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,68.03,-158.9,Thermokarst,Thermokarst,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,68.04,-158.81,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,68.04,-158.82,Fire-driven thermokarst - low severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,68.04,-158.85,Thermokarst,Thermokarst,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,68.05,-158.87,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,68.05,-158.93,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,68.05,-158.82,Fire-driven thermokarst - high severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,68.05,-158.9,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,68.05,-158.96,Thermokarst,Thermokarst,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,68.05,-158.74,Thermokarst,Thermokarst,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,68.06,-158.84,Fire-driven thermokarst - low severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,68.07,-158.9,Fire-driven thermokarst - moderate severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
Chen et al. (2021),https://doi.org/10.18739/A2610VT0G,Remote sensing - published,,68.07,-158.89,Fire-driven thermokarst - low severity,Wildfire-induced thaw,Abrupt,Commercial satellite images,1950-01-01 through 2015-12-31,~1
