Authors,DOI,Latitude,Longitude,Thaw Type (abrupt vs gradual),Feature Type,Site Name
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.09956,-158.66003,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.09977,-158.89918,Abrupt,Thermokarst lake,NA
Olefeldt et al. 2016,https://doi.org/10.3334/ORNLDAAC/1332,67.1,-158.55,Abrupt,thermokarst,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.10894,-158.39965,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.10951,-158.86067,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.10964,-158.33458,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.10988,-158.61815,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.11016,-158.77798,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.11104,-158.61683,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.11414,-158.82185,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.11447,-159.06009,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.11553,-158.81424,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.11951,-158.43193,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.12178,-158.5049,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.12218,-158.60127,Abrupt,Thermokarst lake,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.12268966,-159.0541,Abrupt,thermokarst,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.12324,-159.4783,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.12369,-158.80439,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.12395,-158.87038,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.12423,-158.48591,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.12511,-159.45714,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.12739,-159.45396,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.12813,-159.32519,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.13175,-158.87121,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.13184,-158.7472,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.13186,-158.21536,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.13253,-158.75208,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.13401,-158.48819,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.1368,-158.5587,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.13936,-158.82983,Abrupt,Thermokarst lake,NA
Wang et al. 2018,https://doi.org/10.5194/essd-10-2311-2018,67.14,-162.99,NA,NA,MNOA2
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.14092,-159.23828,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.14145,-158.41594,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.14192,-158.40397,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.14361,-158.42875,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.14496,-158.54417,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.14508,-159.21725,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.14577,-159.22531,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.14614,-159.22182,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.1471,-158.50312,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.14813,-159.335,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.15131,-158.57906,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.1528,-158.6672,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.15381,-159.13295,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.15497,-158.66458,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.15662,-158.3466,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.15707,-159.15079,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.1573,-158.35277,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.16124,-158.60523,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.1634,-158.73788,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.16384,-158.5118,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.16476,-158.94985,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.16528,-158.74717,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.16552,-158.95435,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.16618,-159.23067,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.16639,-158.58309,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.17197,-158.60025,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.17697,-158.61739,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.17964,-158.39541,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.18117,-158.6757,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.19061,-158.69822,Abrupt,Thermokarst lake,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.19194872,-161.9277477,Abrupt,thermokarst,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.19664,-158.52293,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.19886,-159.33179,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.1994,-158.66223,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.20247,-159.1693,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.20331,-159.32778,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.20618,-159.32151,Abrupt,Thermokarst lake,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.21275761,-154.2593064,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.21312307,-154.2598406,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.21377699,-154.2619991,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.2142705,-154.265206,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.21529893,-154.246116,Abrupt,thermokarst,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.21958,-159.07993,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.22423,-158.52927,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.22569,-159.36645,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.2257,-159.07615,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.22813,-158.99885,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.23569,-158.36521,Abrupt,Thermokarst lake,NA
Romanosvky et al. 2022,doi:10.18739/A2H70823W,67.2373,-150.1614,Gradual,Borehole,Coldfoot
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.23865,-158.38807,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.25965,-159.0653,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.27175,-158.54798,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.3124,-158.58605,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.31401,-158.65602,Abrupt,Thermokarst lake,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.40850162,-160.2508174,Abrupt,thermokarst,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.42449,-162.68748,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.42633,-162.53564,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.43638,-162.73518,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.44567,-162.70592,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.45375,-162.72304,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.45695,-162.67069,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.45733,-162.53052,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.45941,-162.75834,Abrupt,Thermokarst lake,NA
Wang et al. 2018,https://doi.org/10.5194/essd-10-2311-2018,67.46,-159.84,NA,NA,SRWA2
Wang et al. 2018,https://doi.org/10.5194/essd-10-2311-2018,67.47,-162.27,NA,NA,ASIA2
Swanson,https://doi.org/10.1002/ppp.2098,67.47188082,-154.8034671,Abrupt,thermokarst,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.47299,-162.5487,Abrupt,Thermokarst lake,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.47376503,-154.8023199,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.47378896,-154.80371,Abrupt,thermokarst,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.47472,-162.82593,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.47766,-162.61694,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.48391,-162.53238,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.48464,-162.80158,Abrupt,Thermokarst lake,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.48526286,-154.8080408,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.48560118,-154.8071095,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.48606398,-154.803732,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.48619523,-154.0479849,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.48624358,-154.8035474,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.48625165,-154.0498609,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.48629966,-154.8032569,Abrupt,thermokarst,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.48953,-162.6468,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.49413,-162.70684,Abrupt,Thermokarst lake,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.49443178,-153.9867623,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.49502045,-157.3939725,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.50445449,-153.1680874,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.50460026,-153.1672583,Abrupt,thermokarst,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.5084,-162.6049,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.50928,-162.60336,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.51217,-162.67519,Abrupt,Thermokarst lake,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.51240833,-153.3421071,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.5127016,-153.3838965,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.51280163,-153.3842019,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.51297371,-153.3836866,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.51297652,-153.343097,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.51299052,-153.3838677,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.53034954,-161.8098313,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.53093931,-153.4538331,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.53526408,-163.7859605,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.53750279,-163.8811636,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.53805373,-153.4252599,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.53814783,-153.4256423,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.53822977,-153.4260424,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.53834715,-153.426694,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.5385328,-153.4267273,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.53879506,-153.4277963,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.53942175,-163.8804301,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.53983538,-163.8841894,Abrupt,thermokarst,NA
Wang et al. 2018,https://doi.org/10.5194/essd-10-2311-2018,67.54,-157.08,NA,NA,IMYA2
Swanson,https://doi.org/10.1002/ppp.2098,67.5442199,-163.8095954,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.54497883,-161.7905825,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.54531366,-163.8244285,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.54551062,-163.8240502,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.54565785,-161.8110577,Abrupt,thermokarst,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.54722,-162.68358,Abrupt,Thermokarst lake,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.54778527,-161.775992,Abrupt,thermokarst,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.54844,-162.59512,Abrupt,Thermokarst lake,NA
Wang et al. 2018,https://doi.org/10.5194/essd-10-2311-2018,67.55,-163.57,NA,NA,TAHA2
Swanson,https://doi.org/10.1002/ppp.2098,67.55164144,-163.8024054,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.55178693,-163.7829868,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.55292453,-161.6928904,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.55359658,-161.6944677,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.55395429,-161.8610853,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.55488214,-161.8658055,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.55501334,-161.8682141,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.55509582,-163.8078128,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.55510306,-161.8686285,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.55512026,-161.8683972,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.55513124,-161.8684332,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.55513421,-161.8683688,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.55514518,-161.8684048,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.55697744,-161.8757212,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.5575042,-163.8097537,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.55762114,-159.3591771,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.55771334,-151.3267175,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.55822596,-159.3561794,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.55878917,-161.8592493,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.55887588,-161.8458968,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.55940367,-161.8515991,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.55950017,-159.3738489,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.55951813,-161.8546745,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.5601295,-161.8469101,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56066454,-161.836851,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56069363,-161.8365462,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56070744,-161.8374478,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56083715,-161.8410217,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56094578,-161.7724507,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56106926,-161.7727726,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56139625,-161.7727638,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56311517,-161.8514388,Abrupt,thermokarst,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.56334,-162.58951,Abrupt,Thermokarst lake,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56366011,-161.8419009,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56370698,-161.8390421,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56408176,-161.8388277,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56432131,-161.8552709,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56480993,-161.8425174,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56499582,-161.8443374,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56535282,-161.8510633,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56565894,-161.8388241,Abrupt,thermokarst,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",67.56578,-162.56175,Abrupt,Thermokarst lake,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56578477,-161.8581177,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56592965,-161.8359994,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56593183,-161.6833926,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.566009,-161.8386826,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56632549,-161.6837587,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56676965,-161.6838281,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.5669544,-161.8422006,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56767238,-161.8598177,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.56870077,-161.8598635,Abrupt,thermokarst,NA
Wang et al. 2018,https://doi.org/10.5194/essd-10-2311-2018,67.57,-158.43,NA,NA,KAUA2
Swanson,https://doi.org/10.1002/ppp.2098,67.5747277,-154.4013279,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.57514878,-163.5990111,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.57594539,-153.6310586,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.57743734,-161.9089181,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.5787173,-154.8640513,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.57913773,-151.3076964,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.57944803,-154.865671,Abrupt,thermokarst,NA
Swanson,https://doi.org/10.1002/ppp.2098,67.58110622,-161.8568501,Abrupt,thermokarst,NA
